PA_Record_Type|PA_Payment_Record_Number|PA_Brand_Code|PA_Agency_Name|PA_Agency_Address_1|PA_Agency_Address_2|PA_Agency_Address_3|PA_Agency_City|PA_Agency_State_Province_Code|PA_Agency_Country_Code|PA_Agency_Postal_Code|PA_Agency_Phone_Number|PA_Agency_Payment_Currency
PA|190916002013|RF|ENTERTAINMENT PUBLICATIONS|1401 Crooks Rd|Ste 150||Troy|MI|USA|48084||USD
PA|190916002014|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002015|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002016|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002017|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002018|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002019|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002020|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002021|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002022|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002023|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002024|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002025|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002026|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002027|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002028|RF|GBT US LLC|MC13-01-76 STE 55/B544|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-429-7103|USD
PA|190916002029|RF|FC USA INC.|269 MADISON AVE|||NEW YORK|NY|US|10016-0902|1-646-768-1679|USD
PA|190916002030|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916002031|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916002032|RF|ENTERTAINMENT PUBLICATIONS|1401 Crooks Rd|Ste 150||Troy|MI|USA|48084||USD
PA|190916002033|RF|Adventure Cycling Association|150 East Pine Street|||Missoula|MT|USA|59807||USD
PA|190916002034|RF|Adventure Cycling Association|150 East Pine Street|||Missoula|MT|USA|59807||USD
PA|190916002035|RF|Adventure Cycling Association|150 East Pine Street|||Missoula|MT|USA|59807||USD
PA|190916002036|RF|NATIONAL EDUCATION ASSOCIATION|900 Clopper Road|Suite 300||Gaithersburg|MD|USA|20878||USD
PA|190916002037|RF|HOGG ROBINSON (TRAVEL) LTD|SPECTRUM POINT|279 FARNBOROUGH ROAD||FARNBOROUGH|GB|GB|GU14 7NJ|44-1252-881000|USD
PA|190916002038|RF|MILNE TVL AGCY INC|THE TRADE CTR|24 AIRPORT ROAD||WEST LEBANON|NH|US|037840226|1-603-298-5997|USD
PA|190916002039|RF|EGENCIA LLC|SUITE 300|2970 CLAIRMONT RD||ATLANTA|GA|US|30329|1-425-679-3027|USD
PA|190916002040|RF|EGENCIA LLC|SUITE 300|2970 CLAIRMONT RD||ATLANTA|GA|US|30329|1-425-679-3027|USD
PA|190916002041|RF|S & K ENTERPRISES INC|101 CORPORATE PLAZA DRIVE|||LA GRANGE|GA|US|30240|1-770-518-7386|USD
PA|190916002042|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002043|RF|FC USA INC|STE 500|5777 W CENTURY BLVD||LOS ANGELES|CA|US|90045|1-713-469-4902|USD
PA|190916002044|RF|FC USA INC|STE 500|5777 W CENTURY BLVD||LOS ANGELES|CA|US|90045|1-713-469-4902|USD
PA|190916002045|RF|FC USA INC|STE 500|5777 W CENTURY BLVD||LOS ANGELES|CA|US|90045|1-713-469-4902|USD
PA|190916002046|RF|FC USA INC|STE 500|5777 W CENTURY BLVD||LOS ANGELES|CA|US|90045|1-713-469-4902|USD
PA|190916002047|RF|FC USA INC|STE 500|5777 W CENTURY BLVD||LOS ANGELES|CA|US|90045|1-713-469-4902|USD
PA|190916002048|RF|GBT US LLC|MC13-01-76 STE 55/B205|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-623-516-5507|USD
PA|190916002049|RF|TRAVEL MARVELZ LLC|83 NORTH 700 EAST|||ST GEORGE|UT|US|847703028|1-435-673-9678|USD
PA|190916002050|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916002051|RF|TZELL HOLDINGS LLC|SUITE 2602|301 NORTH MAIN STREET||WINSTON SALEM|NC|US|27101|1-336-499-6715|USD
PA|190916002052|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002053|RF|WORLD TRAVEL INC|1724 WEST SCHUYLKILL ROAD|||DOUGLASSVILLE|PA|US|195189100|1-610-327-9000|USD
PA|190916002054|RF|FOX WORLD TRAVEL INC|2150 S WASHBURN|P O BOX 2386||OSHKOSH|WI|US|549048949|1-920-230-4466|USD
PA|190916002055|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916002056|RF|CARLSON WAGONLIT TRAVEL INC|SUITE 200 ATTN: S BABEY|15 FISHERS ROAD||PITTSFORD|NY|US|145349510|1-203-978-5000|USD
PA|190916002057|RF|CB TRAVEL CORP|SUITE 300|5588 SOUTH GREEN STREET||MURRAY|UT|US|84123|1-800-328-3025|USD
PA|190916002058|RF|TRAVEL MARVELZ LLC|83 NORTH 700 EAST|||ST GEORGE|UT|US|847703028|1-435-673-9678|USD
PA|190916002059|RF|IHFRA|PO BOX 670|||HIGH POINT|NC|USA|27261||USD
PA|190916002060|RF|BUSINESS TRAVEL INC|SUITE 300|275 MISHAWUM ROAD||WOBURN|MA|US|01801|1-800-433-2423|USD
PA|190916002061|RF|ADELMAN TVL SYSTEMS INC|1ST FLOOR|6980 N PORT WASHINGTON RD||MILWAUKEE|WI|US|53217|1-414-352-7600|USD
PA|190916002062|RF|TOURIST BUREAU MARKETING INC.|428 E THUNDERBIRD RD|STE 247||PHOENIX|AZ|US|85022-5229|1-602-952-2106|USD
PA|190916002063|RF|HOTELGUIDES.COM, INC.|PO BOX 13318|||CHARLESTON|SC|US|29422-3318|1-800-916-4526|USD
PA|190916002064|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916002065|RF|CRUISE VENTURES INC|STE 202|870 N MILITARY HIGHWAY||NORFOLK|VA|US|23502|1-757-627-5155|USD
PA|190916002066|RF|NEW WORLD TRAVEL INC|5757 W. Century Blvd|Suite 820||Los Angeles|CA|US|90045|1-212-754-9100|USD
PA|190916002067|RF|NEW WORLD TRAVEL INC|5757 W. Century Blvd|Suite 820||Los Angeles|CA|US|90045|1-212-754-9100|USD
PA|190916002068|RF|NEW WORLD TRAVEL INC|5757 W. Century Blvd|Suite 820||Los Angeles|CA|US|90045|1-212-754-9100|USD
PA|190916002069|RF|NEW WORLD TRAVEL INC|5757 W. Century Blvd|Suite 820||Los Angeles|CA|US|90045|1-212-754-9100|USD
PA|190916002070|RF|World Freerunning Parkour Federation|7119 W. Sunset Blvd. |||Los Angeles|CA|USA|90046||USD
PA|190916002071|RF|TRAVEL MARVELZ LLC|83 NORTH 700 EAST|||ST GEORGE|UT|US|847703028|1-435-673-9678|USD
PA|190916002072|RF|TRAVEL MARVELZ LLC|83 NORTH 700 EAST|||ST GEORGE|UT|US|847703028|1-435-673-9678|USD
PA|190916002073|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916002074|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916002075|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916002076|RF|THE AUTO CLUB GROUP|1 AUTO CLUB DRIVE|||DEARBORN|MI|US|48126|1-813-289-1402|USD
PA|190916002077|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916002078|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916002079|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916002080|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916002081|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916002082|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916002083|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916002084|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916002085|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916002086|RF|GBT US LLC|MC13-01-76 STE 55/B57|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-800-331-5026|USD
PA|190916002087|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002088|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916002089|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916002090|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916002091|RF|FINDLAY AUTOMOBILE CLUB|AAA TRAVEL CENTER|1550 TIFFIN RD||FINDLAY|OH|US|458406855|1-419-422-4961|USD
PA|190916002092|RF|NHI-2, LLC|P.O. BOX 74008563|||CHICAGO|IL|US|60674-8563|1-847-718-9181|USD
PA|190916002093|RF|NHI-2, LLC|P.O. BOX 74008563|||CHICAGO|IL|US|60674-8563|1-847-718-9181|USD
PA|190916002094|RF|TRAVEL & TRANSPORT INC|SUITE 300|2120 S 72ND STREET||OMAHA|NE|US|681246310|1-402-486-4111|USD
PA|190916002095|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002096|RF|BEST TRAVEL AND TOURS INC|8600 WEST BRYN MAWR AVE|||CHICAGO|IL|US|60631|1-847-981-0080|USD
PA|190916002097|RF|BEST TRAVEL AND TOURS INC|8600 WEST BRYN MAWR AVE|||CHICAGO|IL|US|60631|1-847-981-0080|USD
PA|190916002098|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916002099|RF|CONSTELLIS MANAGEMENT SERVICES LLC|PO BOX 1029|||MOYOCK|NC|US|27958|1-252-435-2488|USD
PA|190916002100|RF|Jett Travel LLC|4600 Sutton Oaks Drive|||Chantilly|VA|USA|20151||USD
PA|190916002101|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916002102|RF|TRAVEL MARVELZ LLC|83 NORTH 700 EAST|||ST GEORGE|UT|US|847703028|1-435-673-9678|USD
PA|190916002103|RF|PACKER SOCIETY HILL TVL AGY INC|P O BOX 2511|||BALA CYNWYD|PA|US|19004|1-610-664-1246|USD
PA|190916002104|RF|BCD TRAVEL USA LLC|STE 125|2105 ELM HILL PIKE||NASHVILLE|TN|US|37210|1-816-880-3000|USD
PA|190916002105|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002106|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002107|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002108|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002109|RF|GBT US LLC|MC13-01-76 STE 55/B334|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-623-516-5069|USD
PA|190916002110|RF|SUPERIOR TRAVEL SERVICES INC|STE 319|123 WASHINGTON ST||OSWEGO|IL|US|60543|1-630-554-7896|USD
PA|190916002111|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916002112|RF|ACCESS|356 BOSTON POST RD|||ORANGE|CT|US|064773508|1-203-795-6094|USD
PA|190916002113|RF|ADVANCED RESERVATION SYSTEMS INC|2445 TRUXTUN RD|STE 205||SAN DIEGO|CA|US|92106-6154|1-619-501-7000|USD
PA|190916002114|RF|WORLD TRAVEL SVC INC|SUITE 100|10201 PARKSIDE DRIVE||KNOXVILLE|TN|US|37922|1-865-777-1600|USD
PA|190916002115|RF|AAA MID ATLANTIC INC|3RD FLOOR - TRAVEL ACCOUNTING|1 RIVER PL||WILMINGTON|DE|US|19801|1-609-588-6810|USD
PA|190916002116|RF|CERNER CORPORATION|2800 ROCKCREEK PKWY|||KANSAS CITY|MO|US|64117|1-816-201-1238|USD
PA|190916002117|RF|CW GOVERNMENT TRAVEL INC|BLDG #1 ROOM 117|1940 ALLBROOK DRIVE||WRIGHT PAT|OH|US|45433|1-855-794-4306|USD
PA|190916002118|RF|GBT US LLC|MC13-01-76 STE 55/B205|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-623-516-5507|USD
PA|190916002119|RF|GBT US LLC|MC13-01-76 STE 55/B205|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-623-516-5507|USD
PA|190916002120|RF|GBT US LLC|MC13-01-76 STE 55/B525|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-623-516-5073|USD
PA|190916002121|RF|NHI-2, LLC|P.O. BOX 74008563|||CHICAGO|IL|US|60674-8563|1-847-718-9181|USD
PA|190916002122|RF|NEW WORLD TRAVEL INC|5757 W. Century Blvd|Suite 820||Los Angeles|CA|US|90045|1-212-754-9100|USD
PA|190916002123|RF|VIP INTL TRAVEL INC|7037 N CLARK ST|||CHICAGO|IL|US|606262405|1-773-508-0600|USD
PA|190916002124|RF|GBT US LLC|MC13-01-76 STE 55/B205|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-623-516-5507|USD
PA|190916002125|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002126|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002127|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002128|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002129|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002130|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002131|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002132|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002133|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002134|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002135|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002136|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002137|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002138|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002139|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002140|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002141|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002142|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002143|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002144|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002145|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002146|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002147|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002148|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002149|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002150|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002151|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916002152|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002153|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002154|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002155|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002156|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002157|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002158|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002159|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002160|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002161|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002162|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002163|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002164|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002165|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002166|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002167|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002168|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002169|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002170|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002171|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002172|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002173|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002174|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002175|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002176|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002177|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002178|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002179|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002180|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002181|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002182|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002183|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002184|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002185|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002186|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002187|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002188|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002189|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002190|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002191|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002192|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002193|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002194|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002195|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002196|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002197|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002198|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002199|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002200|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002201|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002202|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002203|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916002204|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
